rest3,gsr,9,pss,0.0
rest4,gsr,9,pss,0.0
rest5,gsr,9,pss,0.0
rest6,gsr,9,pss,0.0
sing-a-song 1,gsr,9,pss,0.0
Arithmetic,gsr,11,pss,0.0
Cry 7-2,gsr,11,pss,0.0
Eating 3,gsr,11,pss,0.0
Game 4,gsr,11,pss,0.0
Ice Bucket 6,gsr,11,pss,0.0
Prepare Speech,gsr,11,pss,0.0
Social Conversation 5,gsr,11,pss,0.0
Speech,gsr,11,pss,0.0
Stroop 2,gsr,11,pss,0.0
rest1,gsr,11,pss,0.0
rest2,gsr,11,pss,0.0
rest3,gsr,11,pss,0.0
rest4,gsr,11,pss,0.0
rest5,gsr,11,pss,0.0
rest6,gsr,11,pss,0.0
sing-a-song 1,gsr,11,pss,0.0
Arithmetic,gsr,13,pss,1.0
Cry 7-2,gsr,13,pss,1.0
Eating 3,gsr,13,pss,1.0
Game 4,gsr,13,pss,1.0
Prepare Speech,gsr,13,pss,1.0
Social Conversation 5,gsr,13,pss,1.0
Speech,gsr,13,pss,1.0
Stroop 2,gsr,13,pss,1.0
rest1,gsr,13,pss,1.0
rest2,gsr,13,pss,1.0
rest3,gsr,13,pss,1.0
rest4,gsr,13,pss,1.0
rest5,gsr,13,pss,1.0
rest6,gsr,13,pss,1.0
sing-a-song 1,gsr,13,pss,1.0
Arithmetic,gsr,14,pss,1.0
Cry 7-2,gsr,14,pss,1.0
Eating 3,gsr,14,pss,1.0
Game 4,gsr,14,pss,1.0
Ice Bucket 6,gsr,14,pss,1.0
Prepare Speech,gsr,14,pss,1.0
Social Conversation 5,gsr,14,pss,1.0
Speech,gsr,14,pss,1.0
Stroop 2,gsr,14,pss,0.0
rest1,gsr,14,pss,1.0
rest2,gsr,14,pss,0.0
rest3,gsr,14,pss,0.0
rest4,gsr,14,pss,0.0
rest5,gsr,14,pss,1.0
rest6,gsr,14,pss,1.0
sing-a-song 1,gsr,14,pss,1.0
Arithmetic,gsr,15,pss,0.0
Cry 7-2,gsr,15,pss,0.0
Eating 3,gsr,15,pss,0.0
Game 4,gsr,15,pss,0.0
Ice Bucket 6,gsr,15,pss,0.5
Prepare Speech,gsr,15,pss,0.0
Social Conversation 5,gsr,15,pss,0.0
Speech,gsr,15,pss,0.0
Stroop 2,gsr,15,pss,0.0
rest1,gsr,15,pss,0.0
rest2,gsr,15,pss,0.0
rest3,gsr,15,pss,0.0
rest4,gsr,15,pss,0.0
rest5,gsr,15,pss,0.0
rest6,gsr,15,pss,0.0
sing-a-song 1,gsr,15,pss,0.0
Arithmetic,gsr,16,pss,1.0
Cry 7-2,gsr,16,pss,0.0
Eating 3,gsr,16,pss,0.0
Game 4,gsr,16,pss,0.92307692307692302
Ice Bucket 6,gsr,16,pss,0.0
Prepare Speech,gsr,16,pss,0.0
Social Conversation 5,gsr,16,pss,0.0
Speech,gsr,16,pss,0.87500000000000011
Stroop 2,gsr,16,pss,0.0
rest1,gsr,16,pss,0.0
rest2,gsr,16,pss,0.0
rest3,gsr,16,pss,0.0
rest4,gsr,16,pss,0.0
rest5,gsr,16,pss,0.0
rest6,gsr,16,pss,0.0
sing-a-song 1,gsr,16,pss,0.83333333333333326
Arithmetic,gsr,17,pss,0.0
Cry 7-2,gsr,17,pss,0.0
Eating 3,gsr,17,pss,0.0
Game 4,gsr,17,pss,0.0
Ice Bucket 6,gsr,17,pss,0.0
Prepare Speech,gsr,17,pss,0.0
Social Conversation 5,gsr,17,pss,0.0
Speech,gsr,17,pss,0.0
Stroop 2,gsr,17,pss,0.0
rest1,gsr,17,pss,0.0
rest2,gsr,17,pss,0.0
rest3,gsr,17,pss,0.0
rest4,gsr,17,pss,0.0
rest5,gsr,17,pss,0.0
rest6,gsr,17,pss,0.0
sing-a-song 1,gsr,17,pss,0.0
Arithmetic,gsr,2,consensus,1.0
Cry 7-2,gsr,2,consensus,0.0
Eating 3,gsr,2,consensus,0.0
Game 4,gsr,2,consensus,0.0
Ice Bucket 6,gsr,2,consensus,0.0
Prepare Speech,gsr,2,consensus,1.0
Social Conversation 5,gsr,2,consensus,0.0
Speech,gsr,2,consensus,1.0
Stroop 2,gsr,2,consensus,0.0
rest1,gsr,2,consensus,0.0
rest2,gsr,2,consensus,0.0
rest3,gsr,2,consensus,0.0
rest4,gsr,2,consensus,0.0
rest5,gsr,2,consensus,0.0
rest6,gsr,2,consensus,0.0
sing-a-song 1,gsr,2,consensus,0.0
Arithmetic,gsr,3,consensus,0.0
Cry 7-2,gsr,3,consensus,0.0
Eating 3,gsr,3,consensus,0.0
Game 4,gsr,3,consensus,0.0
Ice Bucket 6,gsr,3,consensus,0.0
Prepare Speech,gsr,3,consensus,0.0
Social Conversation 5,gsr,3,consensus,0.0
